Time (s);Position (mm);Force (kN);Strain (%);
"5.5500";"0.0925";"0.3249";"0.0029"
"5.6000";"0.0934";"0.3278";"0.0029"
"5.6500";"0.0944";"0.3313";"0.0027"
"5.7000";"0.0952";"0.3345";"0.0028"
"5.7500";"0.0958";"0.3366";"0.0029"
"5.8000";"0.0966";"0.3382";"0.0029"
"5.8500";"0.0977";"0.3420";"0.0031"
"5.9000";"0.0985";"0.3461";"0.0028"
"5.9500";"0.0992";"0.3466";"0.0029"
"6.0000";"0.0999";"0.3498";"0.0031"
"6.0500";"0.1009";"0.3526";"0.0031"
"6.1000";"0.1018";"0.3567";"0.0032"
"6.1500";"0.1025";"0.3585";"0.0032"
"6.2000";"0.1032";"0.3598";"0.0031"
"6.2500";"0.1042";"0.3629";"0.0030"
"6.3000";"0.1052";"0.3676";"0.0033"
"6.3500";"0.1059";"0.3688";"0.0034"
"6.4000";"0.1066";"0.3708";"0.0031"
"6.4500";"0.1074";"0.3731";"0.0032"
"6.5000";"0.1085";"0.3771";"0.0033"
"6.5500";"0.1092";"0.3806";"0.0034"
"6.6000";"0.1099";"0.3813";"0.0036"
"6.6500";"0.1108";"0.3839";"0.0036"
"6.7000";"0.1118";"0.3880";"0.0035"
"6.7500";"0.1127";"0.3898";"0.0035"
"6.8000";"0.1133";"0.3923";"0.0036"
"6.8500";"0.1141";"0.3938";"0.0038"
"6.9000";"0.1151";"0.3973";"0.0036"
"6.9500";"0.1160";"0.4010";"0.0039"
"7.0000";"0.1167";"0.4020";"0.0036"
"7.0500";"0.1175";"0.4044";"0.0036"
"7.1000";"0.1185";"0.4080";"0.0038"
"7.1500";"0.1194";"0.4111";"0.0039"
"7.2000";"0.1200";"0.4125";"0.0041"
"7.2500";"0.1208";"0.4142";"0.0038"
"7.3000";"0.1218";"0.4172";"0.0039"
"7.3500";"0.1227";"0.4214";"0.0040"
"7.4000";"0.1235";"0.4227";"0.0042"
"7.4500";"0.1241";"0.4243";"0.0040"
"7.5000";"0.1251";"0.4276";"0.0040"
"7.5500";"0.1261";"0.4314";"0.0040"
"7.6000";"0.1268";"0.4342";"0.0040"
"7.6500";"0.1275";"0.4352";"0.0040"
"7.7000";"0.1283";"0.4365";"0.0042"
"7.7500";"0.1294";"0.4423";"0.0041"
"7.8000";"0.1302";"0.4446";"0.0043"
"7.8500";"0.1308";"0.4461";"0.0044"
"7.9000";"0.1316";"0.4485";"0.0042"
"7.9500";"0.1326";"0.4517";"0.0042"
"8.0000";"0.1335";"0.4559";"0.0045"
"8.0500";"0.1342";"0.4573";"0.0044"
"8.1000";"0.1349";"0.4586";"0.0043"
"8.1500";"0.1359";"0.4623";"0.0044"
"8.2000";"0.1368";"0.4667";"0.0046"
"8.2500";"0.1375";"0.4685";"0.0046"
"8.3000";"0.1382";"0.4702";"0.0048"
"8.3500";"0.1391";"0.4727";"0.0046"
"8.4000";"0.1402";"0.4782";"0.0048"
"8.4500";"0.1409";"0.4809";"0.0048"
"8.5000";"0.1416";"0.4816";"0.0047"
"8.5500";"0.1424";"0.4843";"0.0047"
"8.6000";"0.1435";"0.4885";"0.0047"
"8.6500";"0.1443";"0.4918";"0.0045"
"8.7000";"0.1449";"0.4932";"0.0048"
"8.7500";"0.1457";"0.4946";"0.0048"
"8.8000";"0.1468";"0.4999";"0.0049"
"8.8500";"0.1477";"0.5039";"0.0049"
"8.9000";"0.1484";"0.5051";"0.0050"
"8.9500";"0.1492";"0.5075";"0.0051"
"9.0000";"0.1502";"0.5112";"0.0050"
"9.0500";"0.1511";"0.5154";"0.0050"
"9.1000";"0.1517";"0.5170";"0.0051"
"9.1500";"0.1524";"0.5170";"0.0053"
"9.2000";"0.1534";"0.5214";"0.0053"
"9.2500";"0.1544";"0.5261";"0.0052"
"9.3000";"0.1551";"0.5276";"0.0051"
"9.3500";"0.1558";"0.5283";"0.0054"
"9.4000";"0.1567";"0.5311";"0.0053"
"9.4500";"0.1577";"0.5360";"0.0052"
"9.5000";"0.1585";"0.5386";"0.0055"
